Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Fwd Packet Length Rel Std,Fwd Packet Length Median,Fwd Packet Length IQR,Fwd Packet Length Skewness,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Bwd Packet Length Rel Std,Bwd Packet Length Median,Bwd Packet Length IQR,Bwd Packet Length Skewness,Flow Bytes Count,Flow Bytes/s,Flow Packets Count,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Flow IAT Rel Std,Flow IAT Median,Flow IAT IQR,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd IAT Rel Std,Fwd IAT Median,Fwd IAT IQR,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd IAT Rel Std,Bwd IAT Median,Bwd IAT IQR,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Packet Length Rel Std,Packet Length Median,Packet Length IQR,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Rel Std,Active Median,Active IQR,Active Max,Active Min,Idle Mean,Idle Std,Idle Rel Std,Idle Median,Idle IQR,Idle Max,Idle Min,Label
192.168.0.2-199.232.32.134-51432-443-6,192.168.0.2,51432,199.232.32.134,443,6,26/10/2021 09:17:49 AM,13711108,5,5,31.0,31.0,31.0,0.0,6.2,13.863621460498697,2.23606797749979,0.0,15.5,2.2360679774997894,31.0,0.0,6.2,13.863621460498697,2.23606797749979,0.0,15.5,2.23606797749979,62,4.521881090864429,10,0.7293356598168435,1523456.4444444447,3418982.710522683,1.0167981E7,27.0,2.244227409973296,66866.0,1697094.5,1.3711108E7,3427777.0,4809422.978582288,1.0239998E7,27.0,1.4030734725690406,1735541.5,8509775.0,1.3639062E7,3409765.5,4828134.342303005,1.0246477E7,917.0,1.4159725477611305,1695834.0,8528019.0,0,0,0,0,148,160,0.3646678299084217,0.3646678299084217,0.0,31.0,5.636363636363637,12.540117441816303,157.25454545454545,2.2248595461286986,0.0,0.0,1,0,1,2,9,0,0,0,1.0,6.2,6.2,6.2,0,0,0,0,0,0,2,15,2,15,501,287,1,20,72017.0,0.0,0.0,72017.0,0.0,72017.0,72017.0,1.0167981E7,0.0,0.0,1.0167981E7,0.0,1.0167981E7,1.0167981E7,ManualLabel
199.232.32.134-192.168.0.2-443-51432-6,199.232.32.134,443,192.168.0.2,51432,6,26/10/2021 09:18:02 AM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0.0,2,222222.22222222222,9.0,0.0,9.0,9.0,0.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,111111.11111111111,111111.11111111111,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,287,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-151.101.64.134-55750-443-6,192.168.0.2,55750,151.101.64.134,443,6,26/10/2021 09:17:50 AM,12876381,5,5,31.0,31.0,31.0,0.0,6.2,13.863621460498697,2.23606797749979,0.0,15.5,2.2360679774997894,31.0,0.0,6.2,13.863621460498697,2.23606797749979,0.0,15.5,2.23606797749979,62,4.815017511519735,10,0.7766157276644734,1430709.0,3401660.1640900653,1.0216483E7,24.0,2.377604505241852,23512.0,1300638.5,1.2876381E7,3219095.25,4836882.340951754,1.0239995E7,24.0,1.5025595595382752,1318181.0,8322618.25,1.2852837E7,3213209.25,4846639.015119816,1.0248185E7,2152.0,1.5083483950258814,1301250.0,8332288.25,0,0,0,0,148,160,0.3883078638322367,0.3883078638322367,0.0,31.0,5.636363636363637,12.540117441816303,157.25454545454545,2.2248595461286986,0.0,0.0,1,0,1,2,9,0,0,0,1.0,6.2,6.2,6.2,0,0,0,0,0,0,2,15,2,15,501,296,1,20,23512.0,0.0,0.0,23512.0,0.0,23512.0,23512.0,1.0216483E7,0.0,0.0,1.0216483E7,0.0,1.0216483E7,1.0216483E7,ManualLabel
151.101.64.134-192.168.0.2-443-55750-6,151.101.64.134,443,192.168.0.2,55750,6,26/10/2021 09:18:03 AM,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0.0,2,199999.99999999997,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,99999.99999999999,99999.99999999999,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,296,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-172.217.173.194-48000-443-6,192.168.0.2,48000,172.217.173.194,443,6,26/10/2021 09:17:58 AM,9263551,2,1,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0.0,3,0.3238498929838029,4631775.5,6508389.712056624,9233902.0,29649.0,1.405160874497614,4631775.5,9204253.0,9263551.0,9263551.0,0.0,9263551.0,9263551.0,0.0,9263551.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,64,32,0.21589992865586857,0.10794996432793429,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,501,261,0,32,29649.0,0.0,0.0,29649.0,0.0,29649.0,29649.0,9233902.0,0.0,0.0,9233902.0,0.0,9233902.0,9233902.0,ManualLabel
192.168.0.2-172.217.173.194-48024-443-6,192.168.0.2,48024,172.217.173.194,443,6,26/10/2021 09:18:00 AM,7215827,2,1,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0.0,3,0.4157527612566099,3607913.5,5043608.115333754,7174283.0,41544.0,1.3979293337641696,3607913.5,7132739.0,7215827.0,7215827.0,0.0,7215827.0,7215827.0,0.0,7215827.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,64,32,0.27716850750440664,0.13858425375220332,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,501,261,0,32,41544.0,0.0,0.0,41544.0,0.0,41544.0,41544.0,7174283.0,0.0,0.0,7174283.0,0.0,7174283.0,7174283.0,ManualLabel
192.168.0.2-212.34.132.2-59634-443-6,192.168.0.2,59634,212.34.132.2,443,6,26/10/2021 09:18:04 AM,6379223,2,2,46.0,46.0,46.0,0.0,23.0,32.526911934581186,1.4142135623730951,23.0,46.0,NaN,46.0,0.0,23.0,32.526911934581186,1.4142135623730951,23.0,46.0,NaN,92,14.4218190836094,4,0.6270356123308435,2126407.6666666665,3528119.077977575,6199001.0,45.0,1.6591922298268498,180177.0,6198956.0,180222.0,180222.0,0.0,180222.0,180222.0,0.0,180222.0,0.0,6199046.0,6199046.0,0.0,6199046.0,6199046.0,0.0,6199046.0,0.0,1,0,0,0,40,40,0.31351780616542174,0.31351780616542174,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0.9128709291752769,46.0,46.0,0,0,1,2,4,0,0,0,1.0,34.5,23.0,23.0,0,0,0,0,0,0,2,46,2,46,9732,0,0,20,180222.0,0.0,0.0,180222.0,0.0,180222.0,180222.0,6199001.0,0.0,0.0,6199001.0,0.0,6199001.0,6199001.0,ManualLabel
192.168.0.2-199.232.34.132-51182-443-6,192.168.0.2,51182,199.232.34.132,443,6,26/10/2021 09:18:30 AM,34060,3,3,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.9367769320431429,24.0,39.0,-0.670284413787495,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,63,1849.6770405167351,6,176.15971814445098,6812.0,14532.454885531211,32801.0,17.0,2.13336096381844,355.0,16816.5,374.0,187.0,237.58787847867995,355.0,19.0,1.2705234143244917,187.0,336.0,885.0,442.5,601.7478707897519,868.0,17.0,1.3598821938751455,442.5,851.0,1,0,0,0,96,96,88.07985907222549,88.07985907222549,0.0,39.0,14.571428571428573,18.849024226354906,355.2857142857142,1.2935604861223955,0.0,39.0,2,0,0,2,6,0,0,0,1.0,17.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,501,264,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-34.98.113.51-44346-443-6,192.168.0.2,44346,34.98.113.51,443,6,26/10/2021 09:18:26 AM,43700621,2,3,0.0,73.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,73.0,0.0,24.333333333333336,42.146569650842686,1.7320508075688774,0.0,73.0,1.7320508075688767,73,1.6704568111286109,5,0.11441485007730211,1.092515525E7,2.180544364242795E7,4.3633311E7,292.0,1.9958932521739634,33509.0,3.272850025E7,4.365964E7,4.365964E7,0.0,4.365964E7,4.365964E7,0.0,4.365964E7,0.0,4.3674584E7,2.1837292E7,3.0824225675541665E7,4.3633311E7,41273.0,1.4115406651860343,2.1837292E7,4.3592038E7,0,0,0,0,64,96,0.04576594003092085,0.06864891004638127,0.0,73.0,12.166666666666666,29.802125203862,888.1666666666666,2.4494897427831783,0.0,18.25,2,0,0,1,5,0,0,0,1.0,14.6,0.0,24.333333333333332,0,0,0,0,0,0,2,0,3,73,501,282,0,32,26037.0,0.0,0.0,26037.0,0.0,26037.0,26037.0,4.3633311E7,0.0,0.0,4.3633311E7,0.0,4.3633311E7,4.3633311E7,ManualLabel
35.186.224.47-192.168.0.2-443-33418-6,35.186.224.47,443,192.168.0.2,33418,6,26/10/2021 09:17:43 AM,93068943,8,7,124.0,105.0,31.0,0.0,15.5,16.57019699857031,1.0690449676496974,15.5,31.0,0.0,35.0,0.0,15.0,18.708286933869708,1.2472191289246473,0.0,35.0,0.3741657386773941,229,2.4605415363963035,15,0.16117084299539106,6647781.642857143,1.3132825794651791E7,3.0915197E7,36.0,1.975520030619936,57080.0,7779149.25,9.3068907E7,1.3295558142857144E7,1.6478006897564832E7,3.0945433E7,81784.0,1.2393618019276171,84856.0,3.0810834E7,9.2984237E7,1.5497372833333334E7,1.6851251671782713E7,3.0915197E7,111828.0,1.0873618291958054,1.54897275E7,3.0763166E7,0,0,0,0,256,224,0.08595778293087523,0.07521306006451582,0.0,35.0,14.3125,16.815543404838273,282.7625,1.1748851287223248,0.0,31.0,0,0,0,7,15,0,0,0,0.0,15.266666666666667,15.5,15.0,0,0,0,0,0,0,2,41,2,35,266,501,4,32,105324.33333333333,17930.92742535459,0.17024486989731327,113996.0,32565.0,117271.0,84706.0,3.0880380666666668E7,30162.137396632443,9.767411134665991E-4,3.0863761E7,53013.0,3.0915197E7,3.0862184E7,ManualLabel
192.168.0.8-224.0.0.251-5353-5353-17,192.168.0.8,5353,224.0.0.251,5353,17,26/10/2021 09:17:47 AM,100023776,6,0,366.0,0.0,61.0,61.0,61.0,0.0,0.0,61.0,0.0,NaN,0,0,0,0,0,0,0,0,366,3.659130005249952,6,0.05998573779098282,2.00047552E7,21044.607639488077,2.00346E7,1.9978117E7,0.0010519802631470381,2.0000948E7,37088.0,1.00023776E8,2.00047552E7,21044.607639488077,2.00346E7,1.9978117E7,0.0010519802631470381,2.0000948E7,37088.0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.05998573779098282,0.0,61.0,61.0,61.0,0.0,0.0,0.0,61.0,0.0,0,0,0,0,0,0,0,0,0.0,71.16666666666667,61.0,0.0,0,0,0,0,0,0,1,73,0,0,0,0,5,8,0,0,0,0,0,0,0,2.00047552E7,21044.607639488077,0.0010519802631470381,2.0000948E7,37088.0,2.00346E7,1.9978117E7,ManualLabel
192.168.0.7-224.0.0.113-0-0-0,192.168.0.7,0,224.0.0.113,0,0,26/10/2021 09:17:46 AM,114135328,23,0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0,0,0,0,0,0,0,0,0.0,23,0.2015151697816122,5187969.454545455,4584498.026491125,1.5772499E7,66206.0,0.8836786852078328,4850190.0,7164340.0,1.14135328E8,5187969.454545455,4584498.026491125,1.5772499E7,66206.0,0.8836786852078328,4850190.0,7164340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2015151697816122,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1016031.25,1204583.5742084966,1.1855772883053515,512426.0,1977584.75,2808637.0,230636.0,8932365.454545455,3386931.823679135,0.37917524097221206,7998166.0,3457783.0,1.5772499E7,5913437.0,ManualLabel
34.233.138.108-192.168.0.2-443-33720-6,34.233.138.108,443,192.168.0.2,33720,6,26/10/2021 09:17:49 AM,110083416,24,13,288.0,336.0,24.0,0.0,12.0,12.25809404292598,1.0215078369104984,12.0,24.0,0.0,28.0,0.0,25.846153846153847,7.765802747153206,0.3004626062886657,28.0,0.0,-3.6055512754639896,624,5.668428748613688,37,0.3361087559274142,3057872.666666667,4611050.613546263,9923394.0,40.0,1.5079276072579857,86751.5,9903323.0,1.10083416E8,4786235.478260869,5017690.6602132935,9923394.0,76519.0,1.0483585028366649,98945.0,9824664.0,1.10002353E8,9166862.75,2886765.9344605096,1.0001292E7,150.0,0.31491318384367756,1.0000063E7,1318.5,1,0,0,0,768,416,0.2180164903312957,0.11809226559611849,0.0,28.0,17.05263157894737,12.569691923423848,157.99715504978673,0.7371115634106578,24.0,28.0,0,0,0,24,37,0,0,0,0.0,17.513513513513512,12.0,25.846153846153847,0,0,0,0,0,0,2,26,1,30,531,501,11,32,88366.0,7555.642381690653,0.08550395380226164,88332.0,14908.0,98945.0,76519.0,9911840.272727273,7604.651761795659,7.6722904652934E-4,9911615.0,14571.0,9923394.0,9901206.0,ManualLabel
192.168.0.7-224.0.0.2-0-0-0,192.168.0.7,0,224.0.0.2,0,0,26/10/2021 09:17:52 AM,103990225,8,0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0,0,0,0,0,0,0,0,0.0,8,0.07693030763227987,1.485574642857143E7,8562511.891684353,3.2002652E7,7941790.0,0.5763770896907904,1.6000537E7,8048760.0,1.03990225E8,1.485574642857143E7,8562511.891684353,3.2002652E7,7941790.0,0.5763770896907904,1.6000537E7,8048760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07693030763227987,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.485574642857143E7,8562511.891684353,0.5763770896907904,1.6000537E7,8048760.0,3.2002652E7,7941790.0,ManualLabel
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,26/10/2021 09:18:02 AM,90110928,4,0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0,0,0,0,0,0,0,0,0.0,4,0.044389732619333364,3.0036976E7,30660.128033000776,3.0070455E7,3.0010266E7,0.0010207461640945738,3.0030207E7,60189.0,9.0110928E7,3.0036976E7,30660.128033000776,3.0070455E7,3.0010266E7,0.0010207461640945738,3.0030207E7,60189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044389732619333364,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0036976E7,30660.128033000776,0.0010207461640945738,3.0030207E7,60189.0,3.0070455E7,3.0010266E7,ManualLabel
192.168.0.2-239.255.255.250-0-0-0,192.168.0.2,0,239.255.255.250,0,0,26/10/2021 09:18:03 AM,60052030,3,0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0,0,0,0,0,0,0,0,0.0,3,0.04995667923299179,3.0026015E7,65066.55179122373,3.0072024E7,2.9980006E7,0.0021670059044206743,3.0026015E7,92018.0,6.005203E7,3.0026015E7,65066.55179122373,3.0072024E7,2.9980006E7,0.0021670059044206743,3.0026015E7,92018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04995667923299179,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0026015E7,65066.55179122373,0.0021670059044206743,3.0026015E7,92018.0,3.0072024E7,2.9980006E7,ManualLabel
192.168.0.7-239.0.0.250-0-0-0,192.168.0.7,0,239.0.0.250,0,0,26/10/2021 09:18:02 AM,90046296,4,0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0,0,0,0,0,0,0,0,0.0,4,0.04442159397650293,3.0015432E7,80323.4661913939,3.0095597E7,2.9934951E7,0.002676072301454595,3.0015748E7,160646.0,9.0046296E7,3.0015432E7,80323.4661913939,3.0095597E7,2.9934951E7,0.002676072301454595,3.0015748E7,160646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04442159397650293,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0015432E7,80323.4661913939,0.002676072301454595,3.0015748E7,160646.0,3.0095597E7,2.9934951E7,ManualLabel
192.168.0.7-239.255.255.250-0-0-0,192.168.0.7,0,239.255.255.250,0,0,26/10/2021 09:18:03 AM,90012095,4,0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0,0,0,0,0,0,0,0,0.0,4,0.044438472407513675,3.0004031666666668E7,73538.67210069361,3.008107E7,2.9934581E7,0.002450959688273902,2.9996444E7,146489.0,9.0012095E7,3.0004031666666668E7,73538.67210069361,3.008107E7,2.9934581E7,0.002450959688273902,2.9996444E7,146489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044438472407513675,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0004031666666668E7,73538.67210069361,0.002450959688273902,2.9996444E7,146489.0,3.008107E7,2.9934581E7,ManualLabel
192.168.0.8-224.0.0.251-0-0-0,192.168.0.8,0,224.0.0.251,0,0,26/10/2021 09:18:02 AM,90163259,4,0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0,0,0,0,0,0,0,0,0,0.0,4,0.04436396869815897,3.0054419666666668E7,49754.80996178493,3.0095428E7,2.9999069E7,0.001655490623795606,3.0068762E7,96359.0,9.0163259E7,3.0054419666666668E7,49754.80996178493,3.0095428E7,2.9999069E7,0.001655490623795606,3.0068762E7,96359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04436396869815897,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0054419666666668E7,49754.80996178493,0.001655490623795606,3.0068762E7,96359.0,3.0095428E7,2.9999069E7,ManualLabel
192.168.0.2-192.168.0.255-57621-57621-17,192.168.0.2,57621,192.168.0.255,57621,17,26/10/2021 09:18:04 AM,90018581,4,0,176.0,0.0,44.0,44.0,44.0,0.0,0.0,44.0,0.0,NaN,0,0,0,0,0,0,0,0,176,1.9551519035831058,4,0.044435270535979676,3.0006193666666668E7,7055.3016472248255,3.0014291E7,3.0001369E7,2.3512817805553362E-4,3.0002921E7,12922.0,9.0018581E7,3.0006193666666668E7,7055.3016472248255,3.0014291E7,3.0001369E7,2.3512817805553362E-4,3.0002921E7,12922.0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.044435270535979676,0.0,44.0,44.0,44.0,0.0,0.0,0.0,44.0,0.0,0,0,0,0,0,0,0,0,0.0,55.0,44.0,0.0,0,0,0,0,0,0,1,58,0,0,0,0,3,8,0,0,0,0,0,0,0,3.0006193666666668E7,7055.3016472248255,2.3512817805553362E-4,3.0002921E7,12922.0,3.0014291E7,3.0001369E7,ManualLabel
192.168.0.2-162.254.195.71-40807-27033-6,192.168.0.2,40807,162.254.195.71,27033,6,26/10/2021 09:17:49 AM,119837685,9,9,426.0,874.0,97.0,0.0,47.333333333333336,31.076518466520668,0.6565461647856479,51.0,37.0,-0.3768259856807838,720.0,0.0,97.11111111111111,239.07135150643023,2.4618331390822332,0.0,77.0,2.7692851773361964,1300,10.848006618285392,18,0.15020316856087465,7049275.588235293,1.1658368881984135E7,2.6946285E7,30.0,1.6538392826407682,172342.0,1.88237225E7,1.19837685E8,1.4979710625E7,1.3444910173070168E7,2.7114925E7,67028.0,0.8975413817828786,1.90346355E7,2.693427825E7,1.19665313E8,1.4958164125E7,1.3470682106410705E7,2.7127402E7,5472.0,0.900557180268986,1.90338225E7,2.7041649E7,1,0,0,0,180,180,0.07510158428043733,0.07510158428043733,0.0,720.0,71.10526315789473,162.71034070015415,26474.65497076024,2.28830234885487,51.0,51.0,0,0,0,9,18,0,0,0,1.0,75.05555555555556,47.333333333333336,97.11111111111111,0,0,0,1045,4,2452,1,85,1,174,32403,1022,6,20,172060.8,6179.589282468536,0.03591514907793371,172342.0,10791.0,181117.0,164550.0,2.37102466E7,7217319.843637685,0.3043966587693645,2.6939692E7,8082166.5,2.6946285E7,1.0799521E7,ManualLabel
192.168.0.2-35.224.170.84-48266-80-6,192.168.0.2,48266,35.224.170.84,80,6,26/10/2021 09:19:51 AM,20101768,11,2,609.0,0.0,87.0,0.0,55.36363636363636,43.893673182527635,0.7928249671720919,87.0,87.0,-0.6606874726434095,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,609,30.295842634339426,13,0.6467092844768679,1675147.3333333335,2452591.607583379,7460073.0,57.0,1.4641050126038935,532616.5,2453833.25,1.9998413E7,1999841.2999999998,2578465.6138539296,7460073.0,57.0,1.2893351156683932,863156.0,3323316.25,1.8964814E7,1.8964814E7,0.0,1.8964814E7,1.8964814E7,0.0,1.8964814E7,0.0,0,0,0,0,368,60,0.5472155484035036,0.0994937360733643,0.0,87.0,43.5,45.14208338466106,2037.8076923076924,1.0377490433255416,43.5,87.0,1,3,1,7,10,0,0,0,0.0,46.84615384615385,55.36363636363637,0.0,0,0,0,348,4,245,2,121,0,0,64240,0,7,32,6906348.0,0.0,0.0,6906348.0,0.0,6906348.0,6906348.0,6546032.5,1292648.471658285,0.1974705245747382,6546032.5,1828081.0,7460073.0,5631992.0,ManualLabel
192.168.0.2-13.226.50.40-46334-443-6,192.168.0.2,46334,13.226.50.40,443,6,26/10/2021 10:33:19 AM,82304,4,80,2,2,80.0,0.0,40.0,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0062208398133,48.600311041990665,27434.666666666664,46654.02572483251,81305.0,202.0,1.7005501211909206,797.0,81103.0,202.0,202.0,0.0,202.0,202.0,0.0,202.0,0.0,797.0,797.0,0.0,797.0,797.0,0.0,797.0,0.0,1,0,0,0,64,64,24.300155520995332,24.300155520995332,0.0,40.0,24.0,21.908902300206645,480.0,0.9128709291752769,40.0,40.0,2,0,0,2,4,0,0,0,1.0,30.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,2514,8,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-13.227.26.52-46168-443-6,192.168.0.2,46168,13.227.26.52,443,6,26/10/2021 10:33:19 AM,25254,4,80,2,2,80.0,0.0,40.0,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.8149996040233,158.39074998020118,8418.0,13615.212704912105,24135.0,234.0,1.6173928136032436,885.0,23901.0,234.0,234.0,0.0,234.0,234.0,0.0,234.0,0.0,885.0,885.0,0.0,885.0,885.0,0.0,885.0,0.0,1,0,0,0,64,64,79.19537499010059,79.19537499010059,0.0,40.0,24.0,21.908902300206645,480.0,0.9128709291752769,40.0,40.0,2,0,0,2,4,0,0,0,1.0,30.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,501,133,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
34.233.138.108-192.168.0.2-443-33720-6,34.233.138.108,443,192.168.0.2,33720,6,26/10/2021 10:33:19 AM,20845316,16,260,9,7,122.0,138.0,26.0,0.0,13.555555555555555,12.87547194388531,0.949829897499736,24.0,24.0,30.0,0.0,19.714285714285715,13.585706774821418,0.6891300537952892,28.0,28.0,12.472826029598208,0.7675585248983513,1389687.7333333332,3465896.064410956,9916221.0,19.0,2.4940106912346325,973.0,91008.0,2.0845163E7,2605645.375,4519014.679231207,9916221.0,31.0,1.7343168500936958,84090.5,7608220.0,2.0845157E7,3474192.833333333,5062860.392156332,1.0000392E7,19.0,1.45727673593142,422324.5,1.00000415E7,1,0,0,0,288,224,0.4317516702553226,0.3358068546430287,0.0,30.0,16.705882352941178,12.844087676253777,164.97058823529414,0.7688362341419513,24.0,27.0,2,0,0,10,16,0,0,0,0.0,17.75,13.555555555555555,19.714285714285715,0,0,0,156,6,184,4,61,3,69,531,501,4,32,84090.5,415.0716805565034,0.0049360115655930625,84090.5,587.0,84384.0,83797.0,9916123.0,138.59292911256333,1.397652379993303E-5,9916123.0,196.0,9916221.0,9916025.0,ManualLabel
34.233.138.108-192.168.0.2-443-33720-6,34.233.138.108,443,192.168.0.2,33720,6,26/10/2021 10:33:40 AM,9145,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,218.69874248223073,9145.0,0.0,9145.0,9145.0,0.0,9145.0,0.0,9145.0,9145.0,0.0,9145.0,9145.0,0.0,9145.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,218.69874248223073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
