Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
200.24.17.25-192.168.0.19-443-52474-6,200.24.17.25,443,192.168.0.19,52474,6,23/10/2021 11:19:47 AM,6,1,1,1460.0,0.0,1460.0,1460.0,1460.0,0.0,0.0,0.0,0.0,0.0,2.433333333333333E8,333333.3333333333,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,166666.66666666666,166666.66666666666,0.0,1460.0,973.3333333333333,842.9313930168537,710533.3333333334,0,0,1,0,1,0,0,0,1.0,1460.0,1460.0,0.0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
200.24.17.25-192.168.0.19-443-52474-6,200.24.17.25,443,192.168.0.19,52474,6,23/10/2021 11:19:47 AM,19,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105263.15789473684,19.0,0.0,19.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,52631.57894736842,52631.57894736842,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.19-200.24.17.25-52472-443-6,192.168.0.19,52472,200.24.17.25,443,6,23/10/2021 11:19:47 AM,362341,12,10,2801.0,1362.0,1460.0,0.0,233.41666666666669,457.1865460386908,1215.0,0.0,136.20000000000002,380.3503647954081,11489.17732191499,60.71628659191204,17254.333333333332,21968.104923578034,58790.0,4.0,362341.0,32940.09090909091,50513.99231194174,137234.0,7.0,308713.0,34301.44444444444,28245.70797090733,78675.0,27.0,0,0,0,0,260,212,33.11797450467929,27.598312087232742,0.0,1460.0,180.99999999999997,409.37946388961115,167591.54545454544,1,2,1,8,20,0,0,0,0.0,189.22727272727272,233.41666666666666,136.2,0,0,0,4163,9,13712,0,0,0,0,64240,43,5,20,0,0,0,0,0,0,0,0,NeedManualLabel
200.24.17.25-192.168.0.19-443-52472-6,200.24.17.25,443,192.168.0.19,52472,6,23/10/2021 11:19:47 AM,8,1,1,36.0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,4500000.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,125000.0,125000.0,0.0,36.0,24.0,20.784609690826528,432.0,0,0,1,1,1,0,0,0,1.0,36.0,36.0,0.0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
200.24.17.25-192.168.0.19-443-52472-6,200.24.17.25,443,192.168.0.19,52472,6,23/10/2021 11:19:47 AM,11,1,1,1460.0,0.0,1460.0,1460.0,1460.0,0.0,0.0,0.0,0.0,0.0,1.3272727272727273E8,181818.18181818182,11.0,0.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.09090909091,90909.09090909091,0.0,1460.0,973.3333333333333,842.9313930168537,710533.3333333334,0,0,1,0,1,0,0,0,1.0,1460.0,1460.0,0.0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
200.24.17.25-192.168.0.19-443-52472-6,200.24.17.25,443,192.168.0.19,52472,6,23/10/2021 11:19:47 AM,13,1,1,2920.0,0.0,2920.0,2920.0,2920.0,0.0,0.0,0.0,0.0,0.0,2.2461538461538464E8,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,76923.07692307692,76923.07692307692,0.0,2920.0,1946.6666666666665,1685.8627860337074,2842133.3333333335,0,0,1,0,1,0,0,0,1.0,2920.0,2920.0,0.0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
200.24.17.25-192.168.0.19-443-52472-6,200.24.17.25,443,192.168.0.19,52472,6,23/10/2021 11:19:47 AM,5,1,1,2920.0,0.0,2920.0,2920.0,2920.0,0.0,0.0,0.0,0.0,0.0,5.84E8,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,199999.99999999997,199999.99999999997,0.0,2920.0,1946.6666666666665,1685.8627860337074,2842133.3333333335,0,0,1,0,1,0,0,0,1.0,2920.0,2920.0,0.0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
200.24.17.25-192.168.0.19-443-52472-6,200.24.17.25,443,192.168.0.19,52472,6,23/10/2021 11:19:47 AM,5,1,1,1460.0,0.0,1460.0,1460.0,1460.0,0.0,0.0,0.0,0.0,0.0,2.92E8,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,199999.99999999997,199999.99999999997,0.0,1460.0,973.3333333333333,842.9313930168537,710533.3333333334,0,0,1,0,1,0,0,0,1.0,1460.0,1460.0,0.0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
200.24.17.25-192.168.0.19-443-52472-6,200.24.17.25,443,192.168.0.19,52472,6,23/10/2021 11:19:47 AM,8,1,1,1460.0,0.0,1460.0,1460.0,1460.0,0.0,0.0,0.0,0.0,0.0,1.825E8,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,125000.0,125000.0,0.0,1460.0,973.3333333333333,842.9313930168537,710533.3333333334,0,0,1,0,1,0,0,0,1.0,1460.0,1460.0,0.0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
200.24.17.25-192.168.0.19-443-52472-6,200.24.17.25,443,192.168.0.19,52472,6,23/10/2021 11:19:47 AM,14,1,1,1460.0,0.0,1460.0,1460.0,1460.0,0.0,0.0,0.0,0.0,0.0,1.0428571428571428E8,142857.14285714287,14.0,0.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,71428.57142857143,71428.57142857143,0.0,1460.0,973.3333333333333,842.9313930168537,710533.3333333334,0,0,1,0,1,0,0,0,1.0,1460.0,1460.0,0.0,0,0,0,0,0,0,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.19-172.217.28.106-44818-443-6,192.168.0.19,44818,172.217.28.106,443,6,23/10/2021 11:19:22 AM,26457757,10,10,575.0,994.0,473.0,0.0,57.50000000000001,146.925718193469,341.0,0.0,99.4,143.7499371980539,59.30207915962037,0.7559219778154286,1392513.5263157897,6037386.077210598,2.6323733E7,5.0,2.6430043E7,2936671.4444444454,8770182.577997709,2.6323733E7,16.0,2.6432397E7,2936932.9999999995,8780316.189199695,2.6351062E7,31.0,1,0,0,0,320,320,0.3779609889077143,0.3779609889077143,0.0,473.0,76.57142857142857,139.73566882817406,19526.057142857135,2,0,0,9,20,0,0,0,1.0,80.4,57.5,99.4,0,0,0,1491,7,18447,10,575,10,994,501,269,3,32,25465.0,0.0,25465.0,25465.0,2.6323733E7,0.0,2.6323733E7,2.6323733E7,NeedManualLabel
192.168.0.19-172.217.28.106-44904-443-6,192.168.0.19,44904,172.217.28.106,443,6,23/10/2021 11:19:50 AM,192470,16,15,1481.0,1897.0,675.0,0.0,92.56250000000001,218.41458093878865,762.0,0.0,126.4666666666667,223.11555835699218,17550.787135657505,161.0640619317296,6415.666666666666,12366.904215892411,48117.0,3.0,164481.0,10965.400000000001,22605.982440811676,80287.0,9.0,167359.0,11954.214285714286,17235.255594626033,48117.0,14.0,0,0,0,0,520,500,83.12983841637657,77.93422351535304,0.0,762.0,105.56249999999999,214.99466422486233,46222.705645161295,2,2,0,14,30,0,0,0,0.0,108.96774193548387,92.5625,126.46666666666667,0,0,0,3378,14,24963,0,0,0,0,64240,267,7,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.19-200.24.17.25-45496-80-6,192.168.0.19,45496,200.24.17.25,80,6,23/10/2021 11:19:44 AM,6257418,4,4,1283.0,445.0,1283.0,0.0,320.75,641.5,445.0,0.0,111.25,222.50000000000003,276.15224042887974,1.278482594578147,893916.8571428573,1862092.5111235683,5004115.0,29.0,1253303.0,417767.6666666666,645474.732157916,1163096.0,43730.0,6213751.0,2071250.3333333333,2610768.637033993,5004144.0,888.0,0,0,0,0,100,92,0.6392412972890735,0.6392412972890735,0.0,1283.0,192.0,434.7898917868262,189042.25000000003,1,2,0,2,7,0,0,0,1.0,216.0,320.75,111.25,0,0,0,0,0,0,2,641,2,222,64240,35,1,20,1253303.0,0.0,1253303.0,1253303.0,5004115.0,0.0,5004115.0,5004115.0,NeedManualLabel
192.168.0.19-200.24.17.25-52462-443-6,192.168.0.19,52462,200.24.17.25,443,6,23/10/2021 11:19:46 AM,7120151,79,85,10007.0,144442.0,1460.0,0.0,126.67088607594937,379.0475486551952,8760.0,0.0,1699.3176470588232,1332.8523317964937,21691.815243805926,23.033219379757536,43681.907975460126,383525.36848224537,4849904.0,2.0,2270247.0,29105.730769230784,88301.67727175116,513067.0,2.0,7078959.0,84273.32142857145,533721.8537710661,4849908.0,3.0,0,0,0,0,1600,1712,11.095270310980764,11.937949068776772,0.0,8760.0,936.054545454546,1265.3452351353849,1601098.5640798223,1,2,0,19,163,0,0,0,1.0,941.7621951219512,126.67088607594937,1699.3176470588235,0,0,0,154449,89,69412,79,10007,85,144442,64240,82,11,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.19-200.24.17.25-52482-443-6,192.168.0.19,52482,200.24.17.25,443,6,23/10/2021 11:19:47 AM,5765205,50,59,3796.0,91151.0,1460.0,0.0,75.91999999999999,295.9708231621241,4380.0,0.0,1544.9322033898302,1017.2756698298745,16468.97204869558,18.90652630739063,53381.52777777778,475354.51852410065,4926958.0,1.0,838247.0,17107.081632653066,64353.322043503416,443118.0,6.0,5722100.0,98656.89655172412,648210.668186262,4926962.0,8.0,0,0,0,0,1020,1192,8.67271848962873,10.233807817761901,0.0,4380.0,863.1545454545458,1064.30835693838,1132752.2786488743,1,2,0,11,108,0,0,0,1.0,871.0733944954128,75.92,1544.9322033898304,0,0,0,94947,60,120117,50,3796,59,91151,64240,54,6,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.19-200.24.17.25-52476-443-6,192.168.0.19,52476,200.24.17.25,443,6,23/10/2021 11:19:47 AM,5995038,41,58,10280.0,94837.0,1460.0,0.0,250.73170731707302,515.6277739023685,8760.0,0.0,1635.1206896551728,1653.2060832211803,17534.00061851151,16.513656794168778,61173.85714285713,498784.40219347796,4926675.0,2.0,1068363.0,26709.074999999997,72615.4337845074,451703.0,2.0,5943790.0,104277.01754385966,653373.620211954,4926680.0,5.0,0,0,0,0,840,1172,6.838989177383029,9.674667616785749,0.0,8760.0,1051.17,1468.7748488678133,2157299.5566666676,1,2,0,19,98,0,0,0,1.0,1061.7878787878788,250.73170731707316,1635.1206896551723,0,0,0,105117,63,104350,41,10280,58,94837,64240,83,14,20,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.19-200.24.17.26-33644-443-6,192.168.0.19,33644,200.24.17.26,443,6,23/10/2021 11:19:48 AM,5244227,8,6,679.0,168.0,597.0,0.0,84.875,207.82577696577627,137.0,0.0,28.0,54.81970448661685,161.51093383257435,2.669602212108667,403402.0769230769,1391851.2888826318,5035010.0,23.0,5244227.0,749175.2857142858,1924640.2450135725,5113618.0,23.0,5206280.0,1041256.0,2259393.679843776,5082562.0,883.0,0,0,0,0,252,200,1.5254869783478098,1.1441152337608573,0.0,597.0,56.46666666666667,153.96514757134702,23705.266666666666,1,2,1,5,12,0,0,0,0.0,60.5,84.875,28.0,0,0,0,0,0,0,8,679,6,168,64240,123,3,20,160749.0,0.0,160749.0,160749.0,5035010.0,0.0,5035010.0,5035010.0,NeedManualLabel
200.24.17.26-192.168.0.19-443-33644-6,200.24.17.26,443,192.168.0.19,33644,6,23/10/2021 11:19:53 AM,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222222.22222222222,9.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,111111.11111111111,111111.11111111111,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,123,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
200.24.17.26-192.168.0.19-443-33644-6,200.24.17.26,443,192.168.0.19,33644,6,23/10/2021 11:19:53 AM,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,123,0,0,32,0,0,0,0,0,0,0,0,NeedManualLabel
192.168.0.19-200.24.17.25-52480-443-6,192.168.0.19,52480,200.24.17.25,443,6,23/10/2021 11:19:47 AM,6007125,53,86,8903.0,133561.0,1460.0,0.0,167.9811320754716,431.68883427435935,5840.0,0.0,1553.03488372093,1213.1376668658877,23715.837443036395,23.139188879871817,43529.89130434784,426810.5018489643,5004439.0,2.0,1002686.0,19282.423076923074,56209.63197599073,389025.0,2.0,5968363.0,70216.03529411764,543725.1401101227,5004445.0,3.0,0,0,0,0,1080,1732,8.822856191605801,14.316332688266018,0.0,5840.0,1017.5999999999997,1195.7186502883872,1429743.0906474823,1,2,0,19,138,0,0,0,1.0,1024.9208633093526,167.9811320754717,1553.0348837209303,0,0,0,142464,90,148292,53,8903,86,133561,64240,82,12,20,1002686.0,0.0,1002686.0,1002686.0,5004439.0,0.0,5004439.0,5004439.0,NeedManualLabel
192.168.0.19-200.24.17.25-52484-443-6,192.168.0.19,52484,200.24.17.25,443,6,23/10/2021 11:19:47 AM,10331301,155,170,10777.0,287458.0,1460.0,0.0,69.5290322580645,286.8085091222043,10220.0,0.0,1690.9294117647062,1223.0021340291637,28867.129125363786,31.457799942137008,31886.731481481478,332812.4196979156,5005516.0,1.0,5325785.0,34583.019480519484,267310.48731890944,3221656.0,1.0,1.0279798E7,60827.20710059171,462286.65632213367,5005523.0,8.0,0,0,0,0,3120,3424,15.002950741634573,16.454849200502434,0.0,10220.0,914.8312883435583,1214.5689703579985,1475177.783756489,1,2,0,22,324,0,0,0,1.0,917.6461538461539,69.52903225806452,1690.929411764706,0,0,0,149117,86,145652,77,5388,85,143729,64240,83,14,20,5325785.0,0.0,5325785.0,5325785.0,5005516.0,0.0,5005516.0,5005516.0,NeedManualLabel
